@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute landmarks-1 numeric
@attribute landmarks-2 numeric
@attribute landmarks-3 numeric
@attribute landmarks-4 numeric
@attribute landmarks-5 numeric
@attribute landmarks-6 numeric
@attribute landmarks-7 numeric
@attribute landmarks-8 numeric
@attribute landmarks-9 numeric
@attribute landmarks-10 numeric
@attribute landmarks-11 numeric
@attribute landmarks-12 numeric
@attribute landmarks-13 numeric
@attribute landmarks-14 numeric
@attribute landmarks-15 numeric
@attribute landmarks-16 numeric
@attribute landmarks-17 numeric
@attribute landmarks-18 numeric
@attribute landmarks-19 numeric
@attribute landmarks-20 numeric
@attribute landmarks-21 numeric
@attribute landmarks-22 numeric
@attribute landmarks-23 numeric
@attribute landmarks-24 numeric
@attribute landmarks-25 numeric
@attribute landmarks-26 numeric
@attribute landmarks-27 numeric
@attribute landmarks-28 numeric
@attribute landmarks-29 numeric
@attribute landmarks-30 numeric
@attribute landmarks-31 numeric
@attribute landmarks-32 numeric
@attribute landmarks-33 numeric
@attribute landmarks-34 numeric
@attribute landmarks-35 numeric
@attribute landmarks-36 numeric
@attribute landmarks-37 numeric
@attribute landmarks-38 numeric
@attribute landmarks-39 numeric
@attribute landmarks-40 numeric
@attribute landmarks-41 numeric
@attribute landmarks-42 numeric
@attribute landmarks-43 numeric
@attribute landmarks-44 numeric
@attribute landmarks-45 numeric
@attribute landmarks-46 numeric
@attribute landmarks-47 numeric
@attribute landmarks-48 numeric
@attribute landmarks-49 numeric
@attribute landmarks-50 numeric
@attribute landmarks-51 numeric
@attribute landmarks-52 numeric
@attribute landmarks-53 numeric
@attribute landmarks-54 numeric
@attribute landmarks-55 numeric
@attribute landmarks-56 numeric
@attribute landmarks-57 numeric
@attribute landmarks-58 numeric
@attribute landmarks-59 numeric
@attribute landmarks-60 numeric
@attribute landmarks-61 numeric
@attribute landmarks-62 numeric
@attribute landmarks-63 numeric
@attribute outputs-1 numeric

@data
243,'2021/06/23 12:56:58:358',9,628.534851,502.718201,-0.000176,560.251587,469.789978,-2.521922,508.768921,409.10025,-3.722625,491.67688,345.018951,-6.728047,503.172455,300.794556,-8.653503,549.201965,336.474945,11.75811,527.626709,300.495514,-5.841087,534.452026,356.766052,-7.5742,549.113159,383.545776,2.277116,588.370178,334.790741,7.097669,562.484802,311.659119,-12.286284,571.244812,379.47287,-14.793992,590.064697,391.15802,-8.303242,630.08844,339.984253,-0.745539,602.244995,324.557465,-17.787365,605.930115,384.801514,-18.222147,623.79248,393.278564,-12.261396,673.559082,351.627899,-8.942446,640.709534,338.47641,-20.260584,633.406982,380.205994,-18.392525,648.772949,392.845276,-12.350139,0.07
244,'2021/06/23 12:56:58:362',9,632.671387,501.730286,-0.000521,561.711853,472.546967,-5.417806,508.169769,411.425934,-6.860655,486.106567,343.528564,-10.082558,497.366974,291.866333,-12.442052,545.043396,336.139404,12.7059,524.308899,289.723083,-6.385481,531.02356,343.639252,-12.114152,545.450256,372.357941,-4.746768,583.587463,333.547546,9.670165,562.769653,293.634064,-11.919883,568.679016,366.963531,-18.545124,584.771606,388.434723,-12.671741,624.40155,336.117981,3.276982,605.321716,303.522491,-16.337229,605.002075,372.614319,-20.59709,617.816833,392.950348,-14.298856,668.87439,342.812927,-3.482239,646.314087,316.618195,-18.042025,636.683533,362.263306,-19.838135,646.435486,382.218353,-13.826626,0.09
245,'2021/06/23 12:56:58:784',9,634.628113,498.996368,-0.000622,561.78595,467.368011,-5.723455,509.822449,409.939911,-8.636796,488.792816,346.815613,-13.701775,498.760559,302.830078,-19.133862,544.993347,340.287506,9.047333,525.960754,285.266052,-8.834713,526.986755,330.24707,-17.500746,536.370361,364.114929,-14.558275,582.049927,336.757385,5.97877,564.847168,282.867432,-14.772609,565.468384,347.353271,-24.280752,577.108398,377.09552,-22.028551,622.198853,338.310974,-0.055865,607.608093,293.270447,-18.166561,604.510742,354.309509,-24.287634,613.174927,383.028717,-20.698462,665.945618,346.277039,-6.471106,650.357849,311.154724,-19.73192,639.510681,350.435242,-22.528236,643.73468,377.375183,-18.442867,0.12
246,'2021/06/23 12:56:58:787',9,628.46167,495.71048,-0.000005,556.966553,470.447601,-6.907022,504.020782,411.617676,-10.548345,488.346008,346.294373,-15.923115,505.558228,296.681061,-20.902306,542.218628,326.489899,10.233,521.342957,282.26767,-7.518359,522.01123,329.383545,-16.185143,532.08313,367.814728,-14.401529,580.591309,323.871918,7.5481,560.022095,280.373993,-13.349222,558.675659,350.397034,-22.346493,571.20282,385.949768,-20.23213,621.658264,328.286591,1.371386,602.235718,293.58847,-17.931644,596.073486,360.702942,-23.280504,605.759155,393.628693,-19.231077,665.494873,340.867432,-5.32349,645.145325,312.112488,-18.964605,630.32782,355.541809,-21.021217,633.144592,385.50882,-17.085392,0.13
247,'2021/06/23 12:56:59:346',9,628.704041,496.818359,0.000188,557.523865,472.013214,-6.963561,503.094696,413.763947,-10.985683,489.786835,346.578979,-16.513861,514.581665,297.532928,-20.899925,543.179565,326.00827,10.070169,522.472778,282.681091,-8.475109,525.032898,332.457428,-15.386691,536.636047,370.494598,-10.89287,582.16217,323.31778,7.357838,561.283264,283.196045,-13.919232,562.003723,354.309753,-20.787848,575.304016,386.153351,-16.614969,623.737427,328.268341,0.984322,603.069458,296.32724,-18.78743,598.473816,364.169617,-22.638674,609.560852,393.905151,-17.45849,667.590271,341.342896,-5.932357,645.083069,313.315979,-18.835447,630.844666,357.596558,-19.631546,634.842224,386.154846,-14.965389,0.18
248,'2021/06/23 12:56:59:350',9,629.771545,487.821075,-0.001,557.97998,465.665894,-6.203097,507.761261,409.881592,-9.342554,483.31488,355.830566,-14.872377,483.428589,319.188812,-20.878759,544.297119,328.943573,12.16251,525.396118,277.111053,-2.614274,518.980774,305.650482,-16.311989,520.280273,338.428162,-21.861717,578.47052,323.913147,9.174398,563.083801,264.507355,-8.505634,554.740112,311.554352,-24.075132,556.665405,349.910583,-29.272205,617.057251,324.513611,3.238556,604.536743,274.69162,-11.664314,594.265686,320.259735,-23.774712,593.228455,357.209595,-26.657736,660.00293,332.975372,-3.142457,649.310486,296.578308,-16.081804,634.81073,322.792084,-23.441601,628.986755,352.189362,-24.710316,0.18
249,'2021/06/23 12:56:59:775',9,626.831116,482.443176,-0.00142,555.109436,462.075867,-6.247697,506.45047,412.221497,-8.654115,478.891174,362.102509,-12.628518,479.79541,316.086029,-16.726419,549.139954,325.544586,12.889044,536.124817,272.665161,3.84636,519.591003,264.716705,-13.333477,508.586823,283.068878,-24.689571,585.963318,317.172638,9.869742,579.860229,248.832291,-2.013209,558.715149,252.256165,-23.961647,546.937317,287.341187,-37.71122,622.928162,318.04361,4.488862,624.178894,253.697968,-5.341246,603.057983,257.14325,-23.726837,588.971619,290.798523,-34.484177,662.32489,329.343506,-1.801811,662.769104,277.347839,-10.91427,644.689209,268.956146,-23.332615,626.63092,289.552521,-32.454266,0.19
250,'2021/06/23 12:56:59:781',9,626.991577,479.822845,-0.000917,556.51123,460.891785,-2.477396,505.461273,412.239685,-3.249758,473.905243,361.028015,-5.793673,470.723938,315.476013,-8.559271,546.772034,318.968231,12.434868,532.349243,260.580902,5.376997,516.087158,248.803818,-8.713118,503.24649,266.836304,-17.820236,585.406616,306.444183,7.675775,576.37677,232.118484,-1.050658,554.829468,230.878189,-19.406332,540.500549,264.902954,-30.886724,623.04425,305.645447,0.996776,621.057068,232.722382,-6.685522,596.748596,232.059952,-22.234354,578.729187,265.364227,-31.50386,662.160583,315.49057,-6.255078,661.575989,256.581451,-12.758907,641.62384,244.546616,-22.266792,618.710205,262.92691,-29.534924,0.19
251,'2021/06/23 12:57:00:329',9,626.792542,479.060211,-0.00089,556.783508,460.476746,-2.483343,505.809753,412.31488,-3.42776,474.277344,361.654633,-6.116825,471.975708,316.255157,-8.975994,546.841431,318.426331,11.939856,532.57251,260.584961,4.774875,516.093628,248.615463,-9.433042,502.951355,266.705139,-18.694677,585.361023,305.996582,7.075157,576.676208,232.265198,-1.702572,554.991394,230.621033,-20.11981,540.21759,264.624084,-31.724316,622.915283,305.42627,0.310254,621.409119,233.063873,-7.367946,596.993103,231.915161,-22.972816,578.510132,265.257446,-32.367935,661.985229,315.668762,-7.03734,661.633972,256.985199,-13.46241,641.725586,244.454971,-22.981754,618.37146,262.710632,-30.368998,0.29
252,'2021/06/23 12:57:00:333',9,626.617737,475.355469,-0.000924,554.94812,457.586853,-2.726239,504.424103,407.552032,-3.390795,473.661499,356.747955,-5.771243,467.389832,311.487091,-8.220504,546.562317,313.667694,13.599857,534.987671,259.316437,7.561479,519.173828,242.017639,-5.464008,504.214142,251.873627,-14.29933,584.875732,301.396576,9.1756,579.909424,232.22821,2.044675,558.928589,225.230576,-14.646296,541.758057,251.457596,-25.540941,622.061707,301.566132,2.710779,623.342163,234.420563,-3.870173,600.592041,228.987564,-18.191036,580.886169,254.86084,-27.103628,661.073608,313.406158,-4.442051,659.729614,257.982819,-10.424756,640.582703,243.876373,-19.501831,617.861023,257.032593,-26.632742,0.29
253,'2021/06/23 12:57:00:757',9,628.551697,468.825684,-0.000959,556.223022,458.15802,-5.328909,505.14328,409.027374,-6.919428,476.143738,356.747894,-9.62478,465.089752,311.07486,-12.722962,545.178894,316.910461,9.613462,529.945313,262.6315,6.557854,516.045105,239.59697,-0.38641,503.518951,236.810196,-5.111254,586.253052,302.41452,7.566358,574.91217,239.816818,5.051089,555.676758,221.436691,-3.930656,538.555542,228.056854,-10.622682,625.565063,300.90271,3.312348,619.868835,240.417389,-0.418217,600.129822,224.312653,-9.668666,581.572144,231.083191,-16.19585,665.52771,310.047516,-1.830398,660.152405,258.722076,-6.296056,642.771912,239.483383,-12.542514,622.112488,238.764206,-17.611769,0.32
254,'2021/06/23 12:57:00:764',9,629.623413,469.177673,-0.000664,556.506409,457.672577,-3.055923,505.052155,407.978973,-2.981207,476.250916,354.782074,-4.277822,465.011536,311.487701,-6.008722,547.125854,320.027374,13.900368,529.360535,262.734161,14.698373,515.760559,234.165543,12.393485,503.901825,220.812592,10.37562,589.252808,304.862946,11.783883,572.992249,241.036652,12.62013,556.057007,216.557755,7.472772,541.186279,212.341309,3.408795,629.348755,302.289948,7.616961,618.980469,239.414413,6.097609,600.659485,218.370209,-0.258507,583.21582,216.021973,-4.748642,670.568604,310.217499,2.773798,663.307861,257.556976,-0.161977,647.623596,236.860703,-4.233709,628.819763,230.086243,-7.302804,0.33
255,'2021/06/23 12:57:01:445',9,629.216675,466.222137,-0.000543,554.660095,458.580933,-2.46981,501.740723,413.183655,-1.235458,471.616486,364.137787,-1.433895,455.834839,327.038635,-2.053641,544.059509,324.370178,16.891867,525.028809,267.391296,20.40085,512.244812,236.771057,21.19416,501.560608,217.021194,21.189554,587.468445,308.420013,15.62378,570.448425,246.868881,20.198189,555.172607,215.153198,18.642534,540.855164,199.007751,16.826136,628.573792,305.0401,12.217145,617.481689,245.126602,14.176077,601.434143,216.496078,11.195072,584.809021,202.272537,8.653866,670.444092,311.958893,7.984516,665.65686,262.87796,8.0024,654.990845,238.12796,6.377881,640.564087,221.465759,5.110227,0.59
256,'2021/06/23 12:57:01:447',9,624.298767,469.673676,-0.000431,550.697266,465.191376,-4.43404,497.058563,419.027802,-4.245444,467.384735,369.818604,-5.493341,449.96701,331.021667,-7.09479,540.84375,324.740601,14.976519,520.603882,270.13324,17.613647,505.320679,238.129166,17.607845,490.859558,215.395126,16.84639,584.44989,308.280121,13.604746,567.398438,248.646484,17.048752,549.620056,214.613297,14.321897,531.365295,194.311661,11.878029,625.402039,305.327637,9.934427,615.268921,246.334122,11.683306,597.444519,213.292267,8.824461,577.520447,193.30423,6.292111,667.669434,313.117065,5.084877,665.582153,267.007874,4.995389,656.689758,239.753479,3.493982,642.966431,216.495392,2.368211,0.59
257,'2021/06/23 12:57:01:982',9,630.217773,482.521881,-0.000949,554.907043,473.516724,-4.062633,498.147369,422.689301,-3.562381,465.549774,366.58493,-4.587449,444.66449,325.153656,-6.06627,541.691711,332.511017,14.967974,524.930969,274.063629,18.62174,512.655029,238.037094,19.034889,501.362793,209.965591,18.259853,586.379395,315.871552,13.492799,568.55127,252.617249,18.358179,551.933838,212.576996,16.466246,536.715759,186.001343,14.325361,629.328613,312.305267,9.774233,616.084778,249.377747,12.124815,598.609253,212.05928,9.552395,580.608276,187.235886,7.141809,673.972229,319.687073,4.871293,667.933899,267.955109,5.042197,658.404358,236.201691,3.608056,645.578796,208.906128,2.451511,0.72
258,'2021/06/23 12:57:01:985',9,633.216858,483.526825,-0.00091,558.178223,472.119507,-4.70186,501.756378,420.355042,-4.295138,467.392792,364.630157,-5.250646,443.404785,322.501709,-6.598498,545.248779,331.751434,14.133049,528.232971,272.548828,18.167078,516.249451,235.389938,19.188889,504.877411,206.605743,18.812044,589.495728,315.772003,13.060946,572.562988,251.707428,18.631935,556.723328,210.121246,17.621719,541.870789,182.102493,16.038553,631.892151,312.100555,9.685001,619.467224,249.274765,12.607244,603.149841,209.936111,10.792669,586.106201,182.974136,8.866199,675.452454,318.931335,5.008068,669.705994,265.719757,5.463872,660.801025,231.406906,4.297555,648.98114,202.393356,3.386897,0.72
259,'2021/06/23 12:57:02:334',9,632.860779,482.656708,-0.000907,557.855164,471.246307,-4.966509,501.165375,419.604248,-4.712422,467.04007,363.798096,-5.786366,443.747131,321.590393,-7.227749,544.89856,331.175842,13.900146,528.334778,272.449585,17.820345,516.282532,235.473007,18.707912,504.961548,206.851608,18.226694,589.406677,315.296967,12.87266,572.893127,251.642532,18.381323,556.736572,209.678772,17.246138,541.626892,181.586227,15.541782,631.945374,311.968475,9.506921,620.03772,249.450638,12.299767,603.746887,209.878021,10.283215,586.720459,182.826675,8.220513,675.764893,319.326294,4.829573,670.243225,266.422241,5.126703,661.417664,232.163605,3.832733,649.628479,203.126617,2.831628,0.73
260,'2021/06/23 12:57:02:337',9,633.25177,482.397186,-0.000919,558.62439,470.925476,-5.306992,501.586273,419.128784,-5.137954,467.388824,363.16153,-6.222322,444.260956,320.836426,-7.630891,544.716431,330.90271,13.823725,528.463745,272.516083,17.895523,516.725342,235.568192,18.86413,505.760162,206.89975,18.434181,589.430481,315.010712,13.028694,573.139099,251.941299,18.792799,557.271423,209.677429,17.801722,542.56427,181.382294,16.201302,632.064819,311.788269,9.858429,620.293518,249.884338,12.888371,604.49231,209.856216,10.97226,588.089661,182.369339,8.978107,675.983948,319.356537,5.334249,670.345764,267.014465,5.798057,661.778992,232.677902,4.574143,650.478088,203.485352,3.637793,0.73
261,'2021/06/23 12:57:03:085',9,639.271301,482.623474,-0.000857,564.89801,473.332672,-5.409118,508.902527,422.388519,-5.46052,474.135956,368.797211,-6.821213,446.906891,327.63855,-8.62293,550.773071,329.568665,13.489002,533.999512,271.706055,17.185305,522.631287,233.036743,17.918308,511.577942,202.010071,17.348778,595.457764,313.758484,12.577798,580.308716,250.235168,17.927315,565.93927,206.11618,16.85675,551.914673,175.165009,15.354162,637.830444,311.21402,9.267227,628.141235,249.267044,12.357476,614.422302,206.518814,10.779964,599.181213,175.515839,9.025881,681.651855,320.027435,4.534763,678.486389,267.98172,5.081761,672.601501,232.033478,3.942863,663.637817,199.64267,3.091846,0.99
262,'2021/06/23 12:57:03:088',9,641.116211,492.669952,-0.001133,565.874207,475.974792,-5.541458,507.040283,420.944977,-5.799095,470.713196,363.422028,-7.318258,444.625519,321.13208,-9.113369,544.809753,329.198669,12.368137,528.618103,269.359222,15.857802,518.341675,230.429276,15.775824,509.474701,198.507706,14.399635,590.785889,313.095551,11.517715,574.261597,248.606873,16.719818,560.128174,204.574753,15.367557,547.918701,172.898697,13.529455,634.961243,311.528717,8.32794,623.833313,248.901978,11.151545,611.133789,208.458847,9.533475,598.262634,179.097015,7.773994,680.63092,322.112,3.695679,677.486267,270.210266,4.032973,672.210205,235.766693,2.930353,664.705261,204.723526,2.106268,0.99
263,'2021/06/23 12:57:03:462',9,640.524841,486.001465,-0.000904,563.920288,469.767609,-5.879883,502.104309,416.40155,-6.864002,464.057404,360.261475,-9.120012,435.826569,317.180298,-11.583082,540.880188,319.258667,10.273264,523.9422,259.596191,12.496477,512.877991,219.439255,11.98755,503.38269,186.480789,10.504761,587.363403,302.074371,9.05979,572.175293,236.94548,12.67818,558.361328,191.528976,10.747064,545.930359,158.98735,8.860023,632.221497,299.598785,5.506006,622.912476,235.575714,7.15925,610.346558,191.580765,5.408628,597.425415,159.501831,3.885722,679.6297,309.800171,0.499965,679.844421,257.795258,0.104322,677.167419,221.05014,-1.103425,672.104553,186.574234,-1.847219,1
264,'2021/06/23 12:57:03:465',9,639.69635,485.354034,-0.000954,562.555603,472.337463,-4.78388,502.338989,419.661407,-5.63004,464.763397,365.643646,-7.916226,435.386749,325.372742,-10.604587,542.34729,318.308929,9.51984,524.506287,258.68576,10.975509,512.901001,216.708054,10.010285,502.466736,181.393738,8.178427,588.45575,301.558044,7.447104,573.610535,235.197235,10.107002,560.146912,186.849564,7.983111,547.732178,151.169479,5.992792,633.048462,300.938446,3.187835,625.530945,236.191025,3.968731,615.12738,189.679428,2.202107,603.369324,154.590439,0.689219,680.175842,314.874329,-2.389951,682.19812,262.242584,-3.768363,681.856018,223.257385,-5.379812,678.839783,186.286667,-6.347712,1
265,'2021/06/23 12:57:03:835',9,641.405701,491.358002,-0.001113,562.098877,474.518433,-4.35483,501.402649,421.290802,-4.769679,462.77771,364.395721,-6.422909,435.078461,322.045349,-8.255548,539.728088,320.291565,9.182398,522.051331,253.69133,11.237147,511.708923,210.86235,10.65572,503.215515,175.518524,9.081743,586.053589,303.421295,7.461524,568.510193,229.619965,10.471597,555.087952,180.157364,8.488974,543.892456,143.151642,6.499931,630.923645,302.342072,3.833739,619.431213,231.810135,5.027526,607.271423,184.928223,3.244647,595.127136,149.576157,1.616544,677.32782,314.601959,-1.005707,677.552551,257.783142,-1.574372,675.747192,219.135574,-2.80928,671.184692,182.85022,-3.595044,1
266,'2021/06/23 12:57:03:839',9,641.470337,492.213776,-0.001115,563.846008,476.331818,-4.733319,503.640167,422.63327,-5.798761,465.000702,366.67923,-8.092241,436.365051,324.948578,-10.686486,540.322205,320.183746,7.323853,522.640381,254.770355,8.54669,512.149109,210.975983,7.524114,503.128326,174.039581,5.644322,586.258362,303.81485,5.346169,569.071655,230.997375,7.275165,556.094116,180.002228,4.867974,545.013062,141.662949,2.600662,630.979919,303.657928,1.515976,620.526367,234.30188,1.72956,609.503967,185.551254,-0.469391,597.881409,148.642029,-2.387296,677.48468,317.392944,-3.504339,678.788147,261.899567,-4.859491,677.97821,222.306854,-6.536705,673.980713,184.936462,-7.657285,1
267,'2021/06/23 12:57:04:194',9,640.977234,494.363708,-0.000957,564.316895,479.286865,-4.769326,504.475708,424.891296,-6.084398,466.048065,368.768127,-8.745312,437.319397,326.893005,-11.731771,540.954224,318.417267,6.66273,522.010498,253.714722,7.325469,510.005646,209.859482,5.896421,499.372253,172.65126,3.633894,586.785706,302.031372,4.172172,569.910583,229.253082,5.323572,556.690369,178.029282,2.512463,545.06958,140.00943,-0.021494,631.681091,302.907104,-0.216868,623.040527,233.653152,-0.755595,613.121643,184.075043,-3.210722,602.082764,146.666656,-5.321425,678.794739,319.01181,-5.806706,682.995544,264.094482,-7.802835,683.891968,223.738586,-9.772416,681.168396,185.420929,-11.14289,1
268,'2021/06/23 12:57:04:197',9,640.599365,493.998657,-0.000937,563.988892,479.428741,-4.817987,504.367615,425.543213,-6.181384,466.002167,369.499756,-8.85296,437.65683,327.542511,-11.846111,540.122681,317.705872,6.440599,521.054504,252.608093,7.018957,508.94928,208.707932,5.548091,498.403137,171.672424,3.264053,585.937195,301.418518,3.964684,569.062378,228.059906,4.97058,556.14801,176.910233,2.062291,544.896667,139.087219,-0.559127,630.991272,302.501099,-0.399718,622.575073,233.012878,-1.148108,613.108826,183.674377,-3.772327,602.639709,146.615494,-5.99163,678.170105,318.882019,-5.944248,683.106689,264.06427,-8.117455,684.550964,223.746826,-10.235444,682.399902,185.632614,-11.731812,1
269,'2021/06/23 12:57:04:511',9,641.41333,495.200592,-0.000872,564.225403,480.469727,-4.710401,504.955933,426.186188,-6.013945,466.748688,369.793335,-8.631574,438.364594,327.462463,-11.517521,542.023743,318.031616,6.312341,522.230103,252.124939,6.783957,509.425751,208.202744,5.312424,498.296173,171.232697,3.02794,587.8172,301.999054,3.706273,570.898132,227.425873,4.545241,557.956482,176.111389,1.612839,546.598206,138.151093,-1.04745,632.756897,303.34433,-0.775215,624.590393,232.926514,-1.665583,615.382385,183.1521,-4.243159,605.022644,145.667877,-6.470144,679.726379,320.114838,-6.42756,685.354431,264.726624,-8.654449,687.30249,223.978714,-10.739313,685.598206,185.380081,-12.267052,1
270,'2021/06/23 12:57:04:514',9,639.490234,495.815643,-0.000833,563.008484,481.138763,-5.493431,502.941284,427.942017,-7.146628,462.638367,372.556183,-9.866753,432.359955,331.480103,-12.904951,539.53363,318.704224,5.131913,518.689331,253.281754,5.645337,505.884827,209.253387,4.297647,495.242004,172.74649,2.103265,586.271362,302.326355,3.084337,570.150696,228.689102,4.174726,558.971497,177.676453,1.541613,549.906006,140.368027,-0.869971,632.115295,303.877869,-0.852446,626.520691,234.514664,-1.559952,620.698059,184.949249,-4.030314,614.211731,147.995193,-6.096773,679.163208,321.206146,-5.998487,689.226135,266.853821,-8.246378,694.854797,226.303497,-10.354955,697.501526,188.138046,-11.791302,1
271,'2021/06/23 12:57:04:793',9,637.98822,496.461548,-0.000722,560.409729,480.288116,-4.500837,501.000793,427.158325,-5.668436,460.983215,372.962708,-8.068566,431.437927,333.576752,-10.849609,539.648071,318.139648,6.041656,517.878174,252.952118,6.862236,504.282104,209.422104,5.70413,492.972229,173.658142,3.543941,586.300049,301.44632,3.590802,570.860535,227.003784,5.019949,560.051208,176.031036,2.671313,551.428467,139.084656,0.474555,632.360291,303.228394,-0.698134,628.142273,233.292587,-1.072554,623.80072,183.218872,-3.097176,618.902161,145.959457,-4.826958,679.555847,321.593567,-6.143393,692.756104,267.380463,-8.143376,701.327637,226.926224,-9.927309,707.021179,188.558197,-11.086544,1
